Date,Temp_max(c),Temp_avg(c),Temp_min(c),Dew_max(c),Dew_avg(c),Dew_min(c),Hum_max(%),Hum_avg(%),Hum_min(%),Wind_max(mph),Wind_avg(mph),Wind_min(mph),Pres_max(in),Pres_avg(in),Pres_min(in),Precipitation
8/03/2018,32.8,28,23.9,26.1,23.6,22.8,94,78.6,55,10,2.8,0,29.8,29.7,29.6,0
9/03/2018,33.9,29.4,25,25,22.2,18.9,94,67.6,44,8,3.1,0,29.7,29.7,29.6,0
10/03/2018,33.9,29.2,25,22.8,21.7,18.9,89,65.7,46,9,3.9,0,29.8,29.7,29.6,0
11/03/2018,32.8,28.4,23.9,22.8,21.5,20,83,66.8,46,9,3.5,0,29.8,29.7,29.7,0
12/03/2018,33.9,27.9,22.8,25,22.4,21.1,94,73.8,49,12,2.8,0,29.8,29.7,29.6,0
13/03/2018,32.8,27,23.9,23.9,23.2,22.2,94,81.3,52,8,1.7,0,29.8,29.8,29.7,0
14/03/2018,33.9,28.9,25,23.9,23.3,22.2,94,73.5,49,12,3,0,29.8,29.7,29.6,0
15/03/2018,35,29.4,26.1,23.9,22.9,22.2,89,69.1,47,8,3.8,0,29.8,29.7,29.6,0
16/03/2018,32.8,27.2,25,23.9,23.1,22.8,89,79.8,55,8,1.9,0,29.8,29.7,29.7,0
17/03/2018,33.9,26.7,23.9,23.9,23.2,22.8,94,83.4,55,7,1.5,0,29.8,29.7,29.6,0
18/03/2018,32.8,27.5,25,25,23.7,22.8,94,81.9,55,9,1.7,0,29.8,29.7,29.6,0
19/03/2018,33.9,27.6,25,26.1,23.9,22.8,94,82.4,56,10,2.9,0,29.8,29.7,29.6,0
20/03/2018,32.2,26.7,23.9,25,23.7,22.8,94,85.1,59,10,2.5,0,29.8,29.7,29.7,0
21/03/2018,32.8,28.1,23.9,23.9,23.7,22.8,100,78.8,59,12,4.1,0,29.8,29.7,29.6,0
22/03/2018,33.9,27.6,26.1,23.9,23.4,22.2,89,79.4,49,14,2.5,0,29.7,29.6,29.6,0
23/03/2018,33.9,28.1,23.9,23.9,22.6,20,94,74.1,44,12,3.3,0,29.7,29.7,29.6,0
24/03/2018,33.9,29.1,25,23.9,22.4,20,89,69.3,46,7,2.6,0,29.8,29.7,29.6,0
25/03/2018,33.9,28.4,23.9,23.9,22.2,20,89,70.6,44,9,2.6,0,29.8,29.8,29.7,0
26/03/2018,32.8,27.9,25,23.9,23.4,22.2,89,78.6,52,8,2.9,0,29.8,29.8,29.7,0
27/03/2018,27.8,25.3,22.8,23.9,22.8,22.2,100,87.1,70,6,2.3,0,29.9,29.8,29.7,0
28/03/2018,33.9,28.7,25,23.9,22.6,20,89,71.9,44,8,3.6,0,29.8,29.7,29.6,0
29/03/2018,32.8,28.9,25,25,23.5,22.8,89,74.5,55,10,3.1,0,29.8,29.7,29.6,0
30/03/2018,35,29.6,26.1,25,23.4,21.1,89,71.3,47,10,3.8,0,29.8,29.7,29.6,0
31/03/2018,32.8,28.2,25,25,23.7,22.2,94,78.3,55,10,3,0,29.8,29.7,29.6,0
1/04/2018,32.2,28.2,25,25,24.1,23.9,94,79.3,62,13,3.8,0,29.8,29.7,29.6,0
2/04/2018,32.8,28.8,25,25,24.2,22.2,94,77.4,52,12,3,0,29.8,29.7,29.6,0
3/04/2018,32.8,27.8,25,25,23.7,22.8,89,80,55,12,3.3,0,29.8,29.7,29.6,0
4/04/2018,33.9,28.1,23.9,25,23.2,22.8,94,77.5,52,12,2.8,0,29.8,29.7,29.6,0
5/04/2018,35,29.2,25,25,22.9,21.1,94,71.2,46,8,3,0,29.7,29.6,29.6,0
6/04/2018,32.8,28.3,26.1,23.9,23.3,22.8,89,76,55,12,2.5,0,29.7,29.7,29.6,0
7/04/2018,32.8,27.7,26.1,25,23.7,22.8,89,80.4,55,15,2.4,0,29.8,29.7,29.6,0
8/04/2018,33.9,28.7,23.9,23.9,22.1,21.1,89,68.8,46,5,2,0,29.8,29.7,29.6,0
9/04/2018,35,29.9,25,23.9,22.1,20,84,63.9,41,9,3.7,0,29.8,29.7,29.6,0
10/04/2018,33.9,29.6,26.1,25,23.1,21.1,84,68.8,46,7,2.5,0,29.8,29.7,29.6,0
11/04/2018,35,30.2,26.1,25,23.3,21.1,89,68.4,44,9,3,0,29.7,29.7,29.6,0
12/04/2018,35,29.6,27.2,26.1,24.9,22.8,89,77.3,52,9,2.8,0,29.7,29.7,29.6,0
13/04/2018,35,29.3,26.1,26.1,24.9,22.8,94,78.3,49,12,2.7,0,29.7,29.7,29.6,0
14/04/2018,32.8,28.5,26.1,25,24.3,22.8,94,79.3,55,13,3.3,0,29.7,29.7,29.6,0
15/04/2018,35,28.4,25,26.1,23.9,22.8,94,79,49,9,3.8,0,29.7,29.7,29.6,0
16/04/2018,31.1,26.4,25,26.1,24.3,22.8,94,89,66,12,2.3,0,29.8,29.7,29.6,0
17/04/2018,33.9,27.1,25,25,23.7,22.8,94,83.6,56,10,2,0,29.8,29.7,29.7,0
18/04/2018,35,27.6,25,25,23.7,22.8,94,81.4,49,8,2.7,0,29.8,29.7,29.6,0
19/04/2018,32.8,27.1,23.9,25,23.8,22.8,100,84.5,55,12,2,0,29.8,29.7,29.6,0
20/04/2018,32.8,27.1,25,25,24.3,22.8,94,86.2,55,10,2.1,0,29.8,29.7,29.6,0
21/04/2018,33.9,27.5,25,25,24.1,22.8,94,83.1,55,9,2.2,0,29.7,29.7,29.6,0
22/04/2018,35,28.6,25,25,23.9,22.8,94,78,53,9,2.8,0,29.7,29.7,29.6,0
23/04/2018,31.1,27.6,26.1,26.1,24.2,22.8,94,83.1,66,12,4.4,0,29.7,29.7,29.6,0
24/04/2018,32.2,27.7,25,25,23.9,22.8,94,81.3,62,8,3,0,29.8,29.7,29.6,0
25/04/2018,33.9,29.7,25,26.1,23.8,22.2,94,72.9,49,9,4,0,29.8,29.7,29.6,0
26/04/2018,33.9,28.2,22.8,25,23.3,22.2,94,76.8,52,8,4.8,0,29.8,29.7,29.6,0
27/04/2018,33.9,28.5,23.9,25,23.7,22.2,94,77.5,49,10,2.7,0,29.8,29.7,29.6,0
28/04/2018,35,29.1,25,25,24.1,22.8,100,76.5,49,12,3.6,0,29.8,29.7,29.6,0
29/04/2018,35,30.4,26.1,25,23.5,22.8,89,68.4,49,13,5.5,0,29.8,29.7,29.6,0
30/04/2018,32.8,27.9,25,25,23.7,20,94,78.6,59,10,2.8,0,29.8,29.7,29.6,0
1/05/2018,32.8,27.4,25,25,24,22.8,94,83.3,55,9,2.5,0,29.8,29.7,29.7,0
2/05/2018,32.8,27.9,25,25,23.6,22.2,94,79.5,55,10,3.1,0,29.8,29.7,29.6,0
3/05/2018,32.8,27.9,25,25,23.8,22.8,94,79.9,55,9,2.8,0,29.8,29.8,29.7,0
4/05/2018,32.8,27.1,22.8,25,23.2,21.1,94,80.8,52,18,4,0,29.8,29.8,29.7,0
5/05/2018,32.8,27.5,25,25,23.8,22.8,94,82.4,59,9,2.5,0,29.8,29.8,29.7,0
6/05/2018,33.9,29.1,25,25,23.6,22.2,94,74.3,49,8,3.3,0,29.8,29.8,29.7,0
7/05/2018,32.8,28.4,26.1,27.2,24.1,22.2,89,78.6,52,10,3,0,29.8,29.8,29.7,0
8/05/2018,33.9,29.2,25,25,23.6,22.8,94,73.9,52,12,5.9,0,29.8,29.7,29.6,0
9/05/2018,35,30.2,27.2,25,23.4,22.2,89,68,49,12,5.2,0,29.8,29.7,29.6,0
10/05/2018,33.9,29.3,26.1,25,23.8,22.8,89,73.6,52,13,3.2,0,29.8,29.7,29.6,0
11/05/2018,33.9,28.9,25,26.1,23.3,22.2,89,73.2,49,9,3.2,0,29.8,29.7,29.6,0
12/05/2018,33.9,28.6,26.1,25,23.5,22.2,89,75.8,49,10,2.8,0,29.8,29.7,29.6,0
13/05/2018,32.2,27.4,23.9,25,23.9,22.8,100,82.7,59,9,3.8,0,29.8,29.7,29.6,0
14/05/2018,32.8,28.2,25,23.9,23.6,22.8,94,78.7,55,12,3,0,29.8,29.7,29.6,0
15/05/2018,28.9,27.5,26.1,25,23.8,22.8,89,80.8,74,6,2.3,0,29.7,29.7,29.6,0
16/05/2018,31.1,26.8,22.8,25,23.9,22.8,100,85.6,70,6,2.2,0,29.7,29.7,29.6,0
17/05/2018,32.2,27.4,25,25,24.1,22.8,94,83.7,59,13,3.3,0,29.7,29.6,29.6,0
18/05/2018,32.2,26.6,25,25,23.8,22.8,94,86.3,59,17,3.2,0,29.7,29.6,29.6,0
19/05/2018,32.2,26.7,22.8,25,23.7,22.2,94,84.8,62,13,3.5,0,29.7,29.6,29.6,0
20/05/2018,32.8,27.9,23.9,25,24,22.8,94,80.8,55,8,3,0,29.7,29.7,29.6,0
21/05/2018,33.9,28.1,26.1,26.1,23.9,22.2,94,79.9,52,12,2.7,0,29.7,29.6,29.6,0
22/05/2018,31.1,26.9,25,25,24.3,22.8,94,86.7,66,8,3.5,0,29.7,29.7,29.6,0
23/05/2018,31.1,26.1,25,26.1,24.1,23.9,94,89.5,66,13,2.6,0,29.7,29.7,29.6,0
24/05/2018,32.8,27.5,23.9,25,23.5,22.8,100,80.7,55,9,2.9,0,29.7,29.7,29.6,0
25/05/2018,32.8,27.7,25,26.1,24.3,22.8,94,83.1,55,10,2.2,0,29.7,29.7,29.6,0
26/05/2018,31.1,26.4,23.9,25,24.3,22.8,94,88.8,70,10,3.3,0,29.8,29.7,29.6,0
27/05/2018,32.2,26.7,23.9,25,23.5,22.8,94,84,62,10,2.9,0,29.8,29.7,29.6,0
28/05/2018,32.8,27.8,25,26.1,24.4,22.8,100,82.8,59,12,2.7,0,29.8,29.7,29.6,0
29/05/2018,32.2,27.7,26.1,26.1,24.8,23.9,94,85.8,70,13,2.6,0,29.8,29.7,29.6,0
30/05/2018,32.8,26.9,22.8,25,24.1,21.1,94,86,59,8,1.9,0,29.8,29.7,29.6,0
31/05/2018,32.2,26.6,23.9,25,23.7,22.8,94,85.6,59,14,2.3,0,29.8,29.7,29.6,0
1/06/2018,32.2,27.9,25,25,23.5,22.2,94,78.9,55,7,2.9,0,29.8,29.7,29.6,0
2/06/2018,33.9,28.3,23.9,26.1,23.8,22.2,100,78.7,52,9,2.8,0,29.8,29.7,29.6,0
3/06/2018,35,29.4,25,25,24,22.2,94,74.3,47,8,2.9,0,29.7,29.7,29.6,0
4/06/2018,32.8,29.3,27.2,26.1,24.9,23.9,89,77.6,63,8,2.4,0,29.7,29.7,29.6,0
5/06/2018,32.8,29.3,26.1,26.1,24.6,23.9,94,77.2,62,13,3.7,0,29.8,29.7,29.6,0
6/06/2018,33.9,29.8,26.1,26.1,24.8,23.9,89,75.5,56,9,3.4,0,29.8,29.7,29.6,0
7/06/2018,32.8,29.4,27.2,25,24.7,23.9,89,76.7,62,9,3.3,0,29.8,29.7,29.6,0
8/06/2018,32.2,28.9,26.1,25,24.8,23.9,94,79.5,62,8,2.9,0,29.8,29.7,29.6,0
9/06/2018,33.9,29.4,25,25,23.9,22.2,94,74.1,52,8,3.2,0,29.8,29.7,29.6,0
10/06/2018,33.9,29.5,25,26.1,23.1,22.2,89,69.8,52,14,4.8,0,29.8,29.7,29.7,0
11/06/2018,33.9,29.9,26.1,31.1,24.1,22.8,94,72,56,14,5.8,0,29.8,29.7,29.7,0
12/06/2018,35,30.7,27.2,26.1,24.6,23.9,89,71,53,13,5.5,0,29.8,29.7,29.6,0
13/06/2018,32.8,28.8,26.1,25,23.8,22.2,84,74.8,62,13,3.5,0,29.8,29.7,29.6,0
14/06/2018,32.8,29.1,25,25,24.2,22.8,89,76,59,9,2.7,0,29.8,29.7,29.6,0
15/06/2018,32.8,28.4,23.9,25,23.6,22.2,94,76.2,59,10,4.4,0,29.8,29.7,29.7,0
16/06/2018,33.9,29.3,25,26.1,24.2,22.8,89,74.8,59,10,3.7,0,29.8,29.7,29.6,0
17/06/2018,28.9,26.6,22.8,25,23.7,22.2,94,84.5,74,18,2.1,0,29.8,29.7,29.6,0
18/06/2018,32.2,27.4,23.9,25,23.6,22.2,94,80.2,66,9,3.3,0,29.8,29.7,29.6,0
19/06/2018,32.2,28.1,25,23.9,23.2,22.8,89,77.1,59,8,2.8,0,29.8,29.7,29.7,0
20/06/2018,32.2,28.4,25,25,23.7,22.8,89,76.8,62,10,4.2,0,29.8,29.7,29.7,0
21/06/2018,33.9,29.6,26.1,25,23.8,22.2,89,72.6,56,9,4.1,0,29.8,29.7,29.6,0
22/06/2018,35,27.5,23.9,26.1,24.4,22.8,94,84.6,56,15,3.8,0,29.8,29.7,29.6,0
23/06/2018,27.2,24.7,23.9,25,23.4,22.2,100,93.3,84,15,2.7,0,29.8,29.8,29.7,0
24/06/2018,32.2,27.1,22.8,25,23.3,22.2,94,81.3,59,12,3.5,0,29.8,29.7,29.7,0
25/06/2018,31.1,25.8,23.9,23.9,23.1,22.2,94,85.9,66,10,2.8,0,29.8,29.7,29.7,0
26/06/2018,32.2,27.1,23.9,23.9,22.9,22.2,94,78.8,59,10,4.5,0,29.8,29.7,29.6,0
27/06/2018,32.2,27.8,23.9,23.9,22.9,22.2,89,76.8,59,9,4.8,1,29.8,29.7,29.6,0
28/06/2018,32.8,28.8,25,23.9,22.9,22.2,89,71.9,55,10,4.5,0,29.8,29.7,29.6,0
29/06/2018,27.8,26.3,25,23.9,22.6,22.2,89,80.5,70,12,3.8,0,29.8,29.7,29.6,0
30/06/2018,32.8,28.2,23.9,23.9,22.9,22.2,89,74.2,55,10,4.6,0,29.7,29.7,29.6,0
1/07/2018,31.1,27.8,23.9,23.9,22.8,22.2,89,75,66,12,5.3,0,29.8,29.7,29.7,0
2/07/2018,31.1,26.2,21.1,23.9,22.7,20,100,82.2,66,8,2.9,0,29.8,29.7,29.7,0
3/07/2018,30,26.1,23.9,25,23.4,22.2,94,86.1,70,7,2,0,29.8,29.7,29.7,0
4/07/2018,32.2,28,25,25,23.6,22.2,94,78.5,59,12,3.9,0,29.8,29.7,29.7,0
5/07/2018,32.2,28.2,23.9,23.9,22.9,22.2,94,75,59,12,5.2,0,29.8,29.7,29.6,0
6/07/2018,31.1,27.1,22.8,23.9,22.8,21.1,94,78.1,62,12,3.6,0,29.8,29.7,29.6,0
7/07/2018,32.2,28.4,25,25,23.4,22.8,94,75.8,59,10,3.5,0,29.7,29.7,29.6,0
8/07/2018,32.2,28.1,25,23.9,23.8,22.8,94,78.8,62,10,3.9,0,29.7,29.7,29.6,0
9/07/2018,31.1,26.9,25,25,23.8,22.8,94,84.4,66,12,3.7,0,29.7,29.7,29.6,0
10/07/2018,30,27.4,25,25,23.7,22.8,94,81.3,70,10,3.6,0,29.8,29.7,29.7,0
11/07/2018,32.2,28.2,25,25,24,22.8,94,78.9,62,7,2.2,0,29.8,29.7,29.6,0
12/07/2018,31.1,28.4,26.1,25,24.1,22.8,94,78.9,66,7,2.8,0,29.7,29.7,29.6,0
13/07/2018,32.8,28.6,25,25,23.8,22.8,94,76.8,59,10,3.4,0,29.7,29.7,29.6,0
14/07/2018,32.8,28.9,25,23.9,23.2,22.2,89,72.9,55,15,4.4,0,29.7,29.7,29.6,0
15/07/2018,33.9,29.5,26.1,23.9,22.9,22.2,84,69.5,49,12,5,0,29.7,29.7,29.6,0
16/07/2018,33.9,29.6,26.1,23.9,23.2,22.2,89,70.2,52,9,4.2,0,29.7,29.7,29.6,0
17/07/2018,32.8,29.4,26.1,26.1,23.7,22.8,89,72.6,55,12,4.1,0,29.7,29.6,29.6,0
18/07/2018,32.2,29.4,27.2,25,23.8,22.8,89,73.6,59,13,6.1,0,29.7,29.6,29.6,0
19/07/2018,32.8,29.8,27.2,25,23.8,22.8,84,71,55,16,7.5,2,29.7,29.7,29.6,0
20/07/2018,33.9,29.6,26.1,23.9,22.8,22.2,89,68.3,49,10,5.2,1,29.8,29.7,29.6,0
21/07/2018,33.9,29.4,27.2,25,24.1,22.8,89,74.5,52,8,3.5,0,29.8,29.7,29.7,0
22/07/2018,32.2,28.9,26.1,23.9,23.4,22.2,89,73.7,62,12,5.2,0,29.8,29.8,29.7,0
23/07/2018,32.2,28.2,26.1,25,23.9,22.8,84,78.5,66,15,2.4,0,29.8,29.7,29.6,0
24/07/2018,33.9,28.3,25,25,23.9,22.8,94,78.9,59,12,4.1,0,29.8,29.7,29.6,0
25/07/2018,33.9,28.8,26.1,23.9,23.2,22.2,89,73.7,52,12,5.4,0,29.8,29.7,29.7,0
26/07/2018,33.9,29.3,25,25,23.2,22.2,89,71.3,52,9,4.4,0,29.8,29.7,29.6,0
27/07/2018,32.2,27.8,26.1,26.1,24.1,22.8,89,81.1,62,9,2.5,0,29.8,29.7,29.6,0
28/07/2018,32.2,28.3,26.1,25,24.1,22.8,94,79.2,59,9,2.7,0,29.8,29.7,29.6,0
29/07/2018,32.2,28.5,26.1,23.9,23.7,22.8,89,76.9,59,10,4.5,0,29.8,29.7,29.6,0
30/07/2018,32.2,27.5,23.9,23.9,23.6,22.8,94,80.9,62,8,4.1,1,29.8,29.7,29.6,0
31/07/2018,32.8,28.5,25,25,23.9,22.8,94,77.8,59,10,4.3,0,29.8,29.7,29.6,0
1/08/2018,32.2,26.3,23.9,25,23.3,22.2,94,84.9,62,9,2.1,0,29.9,29.8,29.7,0
2/08/2018,31.1,26.4,22.8,22.8,22.2,20,94,79,55,12,3.7,0,29.9,29.8,29.7,0
3/08/2018,32.2,28.2,22.8,23.9,22.8,22.2,94,74.3,59,9,3.3,0,29.8,29.7,29.6,0
4/08/2018,32.8,28.7,25,25,23.9,22.8,94,77.2,59,8,2.8,0,29.8,29.7,29.6,0
5/08/2018,32.2,28.8,26.1,25,24.3,22.8,94,77.8,62,9,3.8,0,29.8,29.7,29.6,0
6/08/2018,32.8,29.1,26.1,25,23.4,22.2,84,72.6,55,10,4.4,0,29.8,29.7,29.6,0
7/08/2018,32.8,28.9,25,23.9,23.4,22.2,89,73.5,52,8,3.5,0,29.7,29.7,29.6,0
8/08/2018,31.1,28.4,26.1,23.9,23.7,22.8,89,76.5,62,7,3.6,0,29.8,29.7,29.6,0
9/08/2018,31.1,28.4,26.1,23.9,23.1,22.8,89,74.5,62,12,4.8,0,29.8,29.7,29.7,0
10/08/2018,32.8,28.8,25,23.9,22.6,22.2,89,70.4,52,12,4.5,0,29.8,29.7,29.7,0
11/08/2018,33.9,29,26.1,22.8,22.3,21.1,79,67.4,46,7,3.9,0,29.8,29.7,29.7,0
12/08/2018,35,29.2,23.9,23.9,21.6,17.2,83,64.4,36,9,3.4,0,29.8,29.7,29.6,0
13/08/2018,36.1,30.3,25,22.8,21.4,17.8,83,60.3,37,9,4.5,0,29.8,29.7,29.6,0
14/08/2018,35,30.6,27.2,23.9,22.4,20,84,63.2,44,12,5.5,0,29.8,29.7,29.6,0
15/08/2018,35,30.3,26.1,25,23.1,22.2,79,66.5,52,13,5.8,0,29.8,29.7,29.6,0
16/08/2018,33.9,29.8,26.1,25,23.7,22.8,84,70.8,55,9,3.7,0,29.7,29.7,29.6,0
17/08/2018,32.2,29.2,26.1,25,23.8,22.8,89,73.8,59,9,4.1,0,29.7,29.6,29.6,0
18/08/2018,32.2,28.5,26.1,25,23.6,22.8,89,76,59,12,3.7,0,29.7,29.6,29.6,0
19/08/2018,33.9,29.9,26.1,23.9,23.1,22.2,84,68.4,49,12,5.8,0,29.7,29.7,29.6,0
20/08/2018,32.8,29.4,26.1,26.1,23.2,22.2,83,70.3,55,12,5.3,0,29.8,29.7,29.6,0
21/08/2018,33.9,29.3,26.1,25,23.7,22.2,89,72.7,52,10,4,0,29.8,29.7,29.6,0
22/08/2018,32.8,28.3,22.8,23.9,22.9,21.1,94,74.5,49,13,5.5,0,29.8,29.7,29.6,0
23/08/2018,33.9,27.7,23.9,23.9,22.5,20,94,76.3,44,9,2.9,0,29.8,29.7,29.7,0
24/08/2018,35,29.1,23.9,22.8,21.4,18.9,89,65.6,39,17,4.3,0,29.8,29.7,29.6,0
25/08/2018,33.9,28.4,25,22.8,22.2,21.1,83,69.8,49,9,3.2,0,29.8,29.7,29.6,0
26/08/2018,33.9,29.1,25,23.9,22.8,22.2,83,69.3,52,10,4.1,0,29.7,29.7,29.6,0
27/08/2018,33.9,30.3,25,23.9,22.9,22.2,89,65.6,52,13,6.4,0,29.8,29.7,29.6,0
28/08/2018,32.8,28.2,22.8,25,22.8,21.1,94,73.7,55,12,4.6,0,29.8,29.7,29.7,0
29/08/2018,32.8,28.2,25,26.1,23.2,22.2,89,76.3,52,10,2.8,0,29.8,29.7,29.6,0
30/08/2018,32.8,28.4,23.9,25,22.4,21.1,89,71,52,10,5.2,0,29.8,29.7,29.6,0
31/08/2018,30,27.7,26.1,23.9,22.6,18.9,89,75,55,8,2.1,0,29.8,29.8,29.7,0
1/09/2018,33.9,27.8,25,23.9,22.6,22.2,89,74.2,52,13,3,0,29.9,29.8,29.7,0
2/09/2018,32.2,26.2,22.8,22.8,22.4,21.1,94,80.2,59,12,2.8,0,29.8,29.8,29.7,0
3/09/2018,32.2,27.1,22.8,22.8,22.5,22.2,94,77.3,58,12,3.7,0,29.8,29.7,29.6,0
4/09/2018,32.8,27.7,22.8,22.8,22.1,21.1,94,72.8,49,13,4.7,0,29.8,29.8,29.7,0
5/09/2018,32.8,28.6,25,23.9,23.1,22.2,94,73.4,52,12,2.7,0,29.8,29.7,29.6,0
6/09/2018,28.9,26.4,22.2,23.9,23.1,21.1,94,83.1,70,12,1.7,0,29.8,29.7,29.7,0
7/09/2018,30,26.3,23.9,23.9,23.2,22.8,94,84.8,70,8,2.6,0,29.8,29.7,29.6,0
8/09/2018,32.2,26.5,23.9,23.9,22.8,22.2,94,81.3,62,9,2.4,0,29.8,29.7,29.7,0
9/09/2018,32.2,27.1,23.9,23.9,22.8,21.1,94,79.1,55,9,2.4,0,29.9,29.7,29.7,0
10/09/2018,31.1,26.4,23.9,23.9,23.3,22.8,94,84.4,66,8,2.2,0,29.9,29.8,29.7,0
11/09/2018,32.2,26.7,22.8,23.9,22.8,22.2,94,80.8,59,9,2.6,0,29.9,29.8,29.7,0
12/09/2018,31.1,25.9,23.9,25,23.3,22.2,94,86.9,62,9,2.5,0,29.9,29.8,29.7,0
13/09/2018,32.2,27.1,22.2,23.9,22.9,21.1,94,78.8,58,12,3.8,0,29.8,29.7,29.6,0
14/09/2018,30,26.7,23.9,25,23.6,22.8,94,84.8,66,5,2.5,0,29.8,29.7,29.7,0
15/09/2018,32.2,27.4,23.9,23.9,23.5,22.8,94,81.1,59,10,2.8,0,29.8,29.7,29.6,0
16/09/2018,31.1,26.4,23.9,23.9,23.4,22.8,94,84.7,66,12,2.7,0,29.7,29.7,29.6,0
17/09/2018,31.1,27,25,25,22.7,21.1,89,78.6,62,14,4.2,0,29.7,29.7,29.6,0
18/09/2018,30,25.7,22.8,23.9,22.5,21.1,94,82.8,62,12,2.8,0,29.9,29.8,29.7,0
19/09/2018,32.2,27.3,23.9,23.9,22.7,22.2,94,77.9,55,10,3.9,0,29.8,29.7,29.6,0
20/09/2018,33.9,26.6,22.8,25,22.8,22.2,94,81.6,52,10,2.6,0,29.8,29.7,29.6,0
21/09/2018,31.1,25.9,22.8,23.9,23,22.2,94,85.2,62,6,2.1,0,29.8,29.7,29.7,0
22/09/2018,31.1,26.7,23.9,25,23.3,22.8,94,83.3,62,10,2.8,0,29.9,29.8,29.7,0
23/09/2018,32.2,28.1,25,23.9,23.7,22.8,94,78.8,59,10,3.1,0,29.8,29.8,29.7,0
24/09/2018,33.9,29.1,23.9,23.9,22.6,20,94,70.6,46,12,4.6,0,29.8,29.8,29.6,0
25/09/2018,32.8,28.5,22.8,23.9,23.2,22.2,94,75,52,12,4.3,0,29.8,29.7,29.6,0
26/09/2018,32.2,26.7,22.8,25,23.7,22.2,100,84.9,62,12,3.1,0,29.8,29.7,29.6,0
27/09/2018,32.2,27,23.9,23.9,23.6,22.8,100,83.6,59,9,3,0,29.8,29.7,29.6,0
28/09/2018,35,28.8,23.9,25,22.1,18.9,94,70.3,41,12,4.8,0,29.8,29.7,29.6,0
29/09/2018,32.8,28.6,25,25,23.5,22.2,89,75.5,52,9,3.4,0,29.7,29.7,29.6,0
30/09/2018,33.9,28.1,25,25,23.8,22.2,94,79.5,49,14,3.6,0,29.7,29.7,29.6,0
1/10/2018,32.8,27.3,25,25,24.1,22.8,94,84.7,59,6,1.8,0,29.8,29.7,29.6,0
2/10/2018,32.2,27.2,25,25,23.8,22.8,94,83.6,62,12,3.2,0,29.8,29.7,29.7,0
3/10/2018,32.2,27.4,25,25,24,22.8,94,83,62,9,3.3,0,29.8,29.7,29.6,0
4/10/2018,31.1,26.9,25,25,24.1,22.8,94,85.1,70,8,2.2,0,29.8,29.7,29.6,0
5/10/2018,32.8,28.8,25,23.9,23.6,22.8,94,75.6,55,12,4.6,0,29.8,29.7,29.6,0
6/10/2018,32.8,29,25,23.9,23.4,21.1,89,73.5,55,12,4.1,0,29.8,29.7,29.6,0
7/10/2018,32.8,27.8,23.9,25,23.7,22.8,94,80,62,9,3.5,0,29.8,29.7,29.6,0
8/10/2018,31.1,25.7,23.9,23.9,23.5,22.8,94,88.5,66,6,2.3,0,29.8,29.7,29.6,0
9/10/2018,31.1,25.6,23.9,25,23.3,22.8,100,88.6,62,6,2.7,0,29.8,29.7,29.6,0
10/10/2018,30,25.6,23.9,25,23.6,22.8,100,89.7,70,12,2,0,29.8,29.7,29.6,0
11/10/2018,31.1,26.8,25,25,23.9,22.8,94,85,66,16,4.5,0,29.8,29.7,29.7,0
12/10/2018,30,25.8,23.9,23.9,23.4,22.8,94,87.8,70,9,3.7,0,29.9,29.8,29.7,0
13/10/2018,31.1,26.6,23.9,25,23.6,22.8,94,84.7,66,12,4.9,0,29.9,29.8,29.7,0
14/10/2018,31.1,26.3,22.8,23.9,22.7,22.2,94,81.1,58,8,3.8,0,29.9,29.8,29.7,0
15/10/2018,32.8,27,25,25,23.2,22.2,94,81.5,55,10,3.5,0,29.9,29.8,29.7,0
16/10/2018,30,26.7,23.9,25,23.4,22.8,94,83.3,66,7,2.9,0,29.9,29.8,29.7,0
17/10/2018,32.2,27.3,22.8,26.1,23.2,22.2,100,79.8,59,12,5.6,0,29.9,29.8,29.7,0
18/10/2018,27.8,25.8,23.9,23.9,22.7,21.1,94,83.3,70,12,3.8,0,29.9,29.8,29.7,0
19/10/2018,31.1,26.7,22.8,23.9,22.6,22.2,94,78.6,58,10,4.5,0,29.9,29.8,29.7,0
20/10/2018,32.8,28.4,25,23.9,23.1,22.2,89,74.9,55,9,3.7,0,29.8,29.8,29.7,0
21/10/2018,31.1,27.5,25,23.9,23,22.2,89,77.8,58,7,3.8,0,29.9,29.8,29.7,0
22/10/2018,33.9,27.5,23.9,26.1,23.5,22.2,94,81,55,10,2.6,0,29.9,29.8,29.7,0
23/10/2018,30,25.9,22.8,25,23.3,22.2,94,86.8,66,13,4.3,0,29.9,29.8,29.7,0
24/10/2018,31.1,27.3,25,23.9,23.5,22.8,94,81.4,62,10,4.1,0,29.9,29.8,29.7,0
25/10/2018,32.8,28.4,23.9,23.9,23.4,22.2,94,76.3,55,13,4.3,0,29.9,29.8,29.7,0
26/10/2018,32.8,27.7,25,23.9,23.8,22.8,94,81.2,59,13,2.8,0,29.8,29.8,29.7,0
27/10/2018,33.9,27.3,25,26.1,23.7,22.8,94,82.8,52,10,3,0,29.8,29.8,29.7,0
28/10/2018,32.2,27.2,23.9,27.2,24.4,23.9,100,85.8,62,10,3.3,0,29.8,29.8,29.7,0
29/10/2018,32.8,27.4,25,25,23.9,22.8,94,83.3,59,10,2.8,0,29.8,29.7,29.6,0
30/10/2018,33.9,27.1,23.9,25,23.9,22.8,94,84.5,56,10,2.3,0,29.7,29.7,29.6,0
